individualid,originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,standardisederrorpos,standardisederrorneg,standardisederrorunit,replicates,habitat,labfield,arenavalue,arenaunit,arenavaluesi,arenaunitsi,ambienttemp,ambienttempmethod,ambienttempunit,ambientlight,ambientlightunit,secondstressor,secondstressordef,secondstressorvalue,secondstressorunit,timestart,timeend,totalobstimevalue,totalobstimeunit,totalobstimevaluesi,totalobstimeunitsi,totalobstimenotes,resrepvalue,resrepunit,resrepvaluesi,resrepunitsi,locationtext,locationtype,originallocationdate,locationdate,locationdateprecision,coordinatetype,latitude,longitude,interactor1,interactor1common,interactor1wholepart,interactor1wholeparttype,interactor1number,interactor1kingdom,interactor1phylum,interactor1class,interactor1order,interactor1family,interactor1genus,interactor1species,interactor1stage,interactor1sex,interactor1temp,interactor1tempunit,interactor1tempmethod,interactor1growthtemp,interactor1growthtempunit,interactor1growthdur,interactor1growthdurunit,interactor1growthtype,interactor1acc,interactor1acctemp,interactor1acctempnotes,interactor1acctime,interactor1acctimenotes,interactor1acctimeunit,interactor1origtemp,interactor1origtempnotes,interactor1origtime,interactor1origtimenotes,interactor1origtimeunit,interactor1equilibtimevalue,interactor1equilibtimeunit,interactor1size,interactor1sizeunit,interactor1sizetype,interactor1sizesi,interactor1sizeunitsi,interactor1denvalue,interactor1denunit,interactor1dentypesi,interactor1denvaluesi,interactor1denunitsi,interactor1massvaluesi,interactor1massunitsi,interactor2common,interactor2kingdom,interactor2phylum,interactor2class,interactor2order,interactor2family,interactor2genus,interactor2species,interactor2stage,interactor2sex,interactor2temp,interactor2tempunit,interactor2tempmethod,interactor2growthtemp,interactor2growthtempunit,interactor2growthdur,interactor2growthdurunit,interactor2growthtype,interactor2acc,interactor2acctemp,interactor2acctempnotes,interactor2acctime,interactor2acctimenotes,interactor2acctimeunit,interactor2origtemp,interactor2origtempnotes,interactor2origtime,interactor2origtimenotes,interactor2origtimeunit,interactor2equilibtimevalue,interactor2equilibtimeunit,interactor2size,interactor2sizeunit,interactor2sizetype,interactor2sizesi,interactor2sizeunitsi,interactor2denvalue,interactor2denunit,interactor2dentypesi,interactor2denvaluesi,interactor2denunitsi,interactor2massvaluesi,interactor2massunitsi,physicalprocess,physicalprocess_1,physicalprocess_2,figuretable,citation,doi,curratedbycitation,curratedbydoi,submittedby,contributoremail,notes,published,embargorelease
,TSK001,relative activity,mean percent relative activity,,,8.51,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,France,colony,,,0,decimal,46,3,Geobacillus stearothermophilus,,part,Transketolase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,20,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1,10.1002/adsc.201200590,,,Natalia Glazman,glazmann@yahoo.co.uk,Bacillus stearothermophilus strain 10 used.,,28/12/2012
,TSK001,relative activity,mean percent relative activity,,,26.54,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,France,colony,,,0,decimal,46,3,Geobacillus stearothermophilus,,part,Transketolase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,30,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1,10.1002/adsc.201200590,,,Natalia Glazman,glazmann@yahoo.co.uk,Bacillus stearothermophilus strain 10 used.,,28/12/2012
,TSK001,relative activity,mean percent relative activity,,,54.24,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,France,colony,,,0,decimal,46,3,Geobacillus stearothermophilus,,part,Transketolase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,40,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1,10.1002/adsc.201200590,,,Natalia Glazman,glazmann@yahoo.co.uk,Bacillus stearothermophilus strain 10 used.,,28/12/2012
,TSK001,relative activity,mean percent relative activity,,,69.1,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,France,colony,,,0,decimal,46,3,Geobacillus stearothermophilus,,part,Transketolase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1,10.1002/adsc.201200590,,,Natalia Glazman,glazmann@yahoo.co.uk,Bacillus stearothermophilus strain 10 used.,,28/12/2012
,TSK001,relative activity,mean percent relative activity,,,82.78,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,France,colony,,,0,decimal,46,3,Geobacillus stearothermophilus,,part,Transketolase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,60,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1,10.1002/adsc.201200590,,,Natalia Glazman,glazmann@yahoo.co.uk,Bacillus stearothermophilus strain 10 used.,,28/12/2012
,TSK001,relative activity,mean percent relative activity,,,86.62,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,France,colony,,,0,decimal,46,3,Geobacillus stearothermophilus,,part,Transketolase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,65,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1,10.1002/adsc.201200590,,,Natalia Glazman,glazmann@yahoo.co.uk,Bacillus stearothermophilus strain 10 used.,,28/12/2012
,TSK001,relative activity,mean percent relative activity,,,100.31,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,France,colony,,,0,decimal,46,3,Geobacillus stearothermophilus,,part,Transketolase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,70,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1,10.1002/adsc.201200590,,,Natalia Glazman,glazmann@yahoo.co.uk,Bacillus stearothermophilus strain 10 used.,,28/12/2012
,TSK001,relative activity,mean percent relative activity,,,29.87,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,France,colony,,,0,decimal,46,3,Geobacillus stearothermophilus,,part,Transketolase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,,,75,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoul-Zabar et al. 2012. Thermostable Transketolase from Geobacillus stearothermophilus: Characterization and Catalytic Properties. Advanced Synthesis & Catalysis. 355:1,10.1002/adsc.201200590,,,Natalia Glazman,glazmann@yahoo.co.uk,Bacillus stearothermophilus strain 10 used.,,28/12/2012
,GRX001,relative activity,mean percent relative activity,,,41.82,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,43.27,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,5,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,48.94,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,10,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,56.73,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,15,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,92.08,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,20,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,100,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,25,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,70.84,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,30,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,63.72,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,35,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,55.01,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,40,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,48.42,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,45,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,28.36,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,10.29,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,55,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,GRX001,relative activity,mean percent relative activity,,,4.88,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,Glutaredoxin3 enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,60,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2021). Cloning, Expression, Characterization, and Antioxidant Protection of Glutaredoxin3 From Psychrophilic Bacterium Psychrobacter sp. ANT206. Frontiers in Microbiology, 12",10.3389/fmicb.2021.633362.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,08/04/2021
,PRX001,relative activity,mean percent relative activity,,,42.63,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,2-Cys peroxiredoxin enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129",10.1016/j.ijbiomac.2018.09.103.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,15/05/2019
,PRX001,relative activity,mean percent relative activity,,,43.38,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,2-Cys peroxiredoxin enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,5,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129",10.1016/j.ijbiomac.2018.09.103.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,15/05/2019
,PRX001,relative activity,mean percent relative activity,,,47.82,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,2-Cys peroxiredoxin enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,10,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129",10.1016/j.ijbiomac.2018.09.103.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,15/05/2019
,PRX001,relative activity,mean percent relative activity,,,60.38,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,2-Cys peroxiredoxin enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,15,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129",10.1016/j.ijbiomac.2018.09.103.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,15/05/2019
,PRX001,relative activity,mean percent relative activity,,,84.84,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,2-Cys peroxiredoxin enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,20,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129",10.1016/j.ijbiomac.2018.09.103.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,15/05/2019
,PRX001,relative activity,mean percent relative activity,,,96.75,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,2-Cys peroxiredoxin enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,25,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129",10.1016/j.ijbiomac.2018.09.103.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,15/05/2019
,PRX001,relative activity,mean percent relative activity,,,100.11,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,2-Cys peroxiredoxin enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,30,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129",10.1016/j.ijbiomac.2018.09.103.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,15/05/2019
,PRX001,relative activity,mean percent relative activity,,,50.85,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,2-Cys peroxiredoxin enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,35,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129",10.1016/j.ijbiomac.2018.09.103.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,15/05/2019
,PRX001,relative activity,mean percent relative activity,,,21.41,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,field (aquatic),,,,,,,Psychrobacter sp. ANT206,,part,2-Cys peroxiredoxin enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. ANT206,,,40,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wang et al. (2019). Cloning, expression and enzymatic characteristics of a 2-Cys peroxiredoxin from Antarctic sea-ice bacterium Psychrobacter sp. ANT206. International Journal of Biological Macromolecules, 129",10.1016/j.ijbiomac.2018.09.103.,,,Natalia Glazman,glazmann@yahoo.co.uk,Psychrobacter sp. ANT206 used. ,,15/05/2019
